Date,Month,Month_Year,Year,Week_day,Quarter,Quarter_Year,Week_Num,Month_Num,Day_Num,Date_Num
2020/07/23,July,Jul-2020,2020,Thursday,Q3,Q3_2020,30,7,5,23
2020/07/24,July,Jul-2020,2020,Friday,Q3,Q3_2020,30,7,6,24
2020/07/25,July,Jul-2020,2020,Saturday,Q3,Q3_2020,30,7,7,25
2020/07/26,July,Jul-2020,2020,Sunday,Q3,Q3_2020,31,7,1,26
2020/07/27,July,Jul-2020,2020,Monday,Q3,Q3_2020,31,7,2,27
2020/07/28,July,Jul-2020,2020,Tuesday,Q3,Q3_2020,31,7,3,28
2020/07/29,July,Jul-2020,2020,Wednesday,Q3,Q3_2020,31,7,4,29
2020/07/30,July,Jul-2020,2020,Thursday,Q3,Q3_2020,31,7,5,30
2020/07/31,July,Jul-2020,2020,Friday,Q3,Q3_2020,31,7,6,31
2020/08/01,August,Aug-2020,2020,Saturday,Q3,Q3_2020,31,8,7,01
2020/08/02,August,Aug-2020,2020,Sunday,Q3,Q3_2020,32,8,1,02
2020/08/03,August,Aug-2020,2020,Monday,Q3,Q3_2020,32,8,2,03
2020/08/04,August,Aug-2020,2020,Tuesday,Q3,Q3_2020,32,8,3,04
2020/08/05,August,Aug-2020,2020,Wednesday,Q3,Q3_2020,32,8,4,05
2020/08/06,August,Aug-2020,2020,Thursday,Q3,Q3_2020,32,8,5,06
2020/08/07,August,Aug-2020,2020,Friday,Q3,Q3_2020,32,8,6,07
2020/08/08,August,Aug-2020,2020,Saturday,Q3,Q3_2020,32,8,7,08
2020/08/09,August,Aug-2020,2020,Sunday,Q3,Q3_2020,33,8,1,09
2020/08/10,August,Aug-2020,2020,Monday,Q3,Q3_2020,33,8,2,10
2020/08/11,August,Aug-2020,2020,Tuesday,Q3,Q3_2020,33,8,3,11
2020/08/12,August,Aug-2020,2020,Wednesday,Q3,Q3_2020,33,8,4,12
2020/08/13,August,Aug-2020,2020,Thursday,Q3,Q3_2020,33,8,5,13
2020/08/14,August,Aug-2020,2020,Friday,Q3,Q3_2020,33,8,6,14
2020/08/15,August,Aug-2020,2020,Saturday,Q3,Q3_2020,33,8,7,15
2020/08/16,August,Aug-2020,2020,Sunday,Q3,Q3_2020,34,8,1,16
2020/08/17,August,Aug-2020,2020,Monday,Q3,Q3_2020,34,8,2,17
2020/08/18,August,Aug-2020,2020,Tuesday,Q3,Q3_2020,34,8,3,18
2020/08/19,August,Aug-2020,2020,Wednesday,Q3,Q3_2020,34,8,4,19
2020/08/20,August,Aug-2020,2020,Thursday,Q3,Q3_2020,34,8,5,20
2020/08/21,August,Aug-2020,2020,Friday,Q3,Q3_2020,34,8,6,21
2020/08/22,August,Aug-2020,2020,Saturday,Q3,Q3_2020,34,8,7,22
2020/08/23,August,Aug-2020,2020,Sunday,Q3,Q3_2020,35,8,1,23
2020/08/24,August,Aug-2020,2020,Monday,Q3,Q3_2020,35,8,2,24
2020/08/25,August,Aug-2020,2020,Tuesday,Q3,Q3_2020,35,8,3,25
2020/08/26,August,Aug-2020,2020,Wednesday,Q3,Q3_2020,35,8,4,26
2020/08/27,August,Aug-2020,2020,Thursday,Q3,Q3_2020,35,8,5,27
2020/08/28,August,Aug-2020,2020,Friday,Q3,Q3_2020,35,8,6,28
2020/08/29,August,Aug-2020,2020,Saturday,Q3,Q3_2020,35,8,7,29
2020/08/30,August,Aug-2020,2020,Sunday,Q3,Q3_2020,36,8,1,30
2020/08/31,August,Aug-2020,2020,Monday,Q3,Q3_2020,36,8,2,31
2020/09/01,September,Sep-2020,2020,Tuesday,Q3,Q3_2020,36,9,3,01
2020/09/02,September,Sep-2020,2020,Wednesday,Q3,Q3_2020,36,9,4,02
2020/09/03,September,Sep-2020,2020,Thursday,Q3,Q3_2020,36,9,5,03
2020/09/04,September,Sep-2020,2020,Friday,Q3,Q3_2020,36,9,6,04
2020/09/05,September,Sep-2020,2020,Saturday,Q3,Q3_2020,36,9,7,05
2020/09/06,September,Sep-2020,2020,Sunday,Q3,Q3_2020,37,9,1,06
2020/09/07,September,Sep-2020,2020,Monday,Q3,Q3_2020,37,9,2,07
2020/09/08,September,Sep-2020,2020,Tuesday,Q3,Q3_2020,37,9,3,08
2020/09/09,September,Sep-2020,2020,Wednesday,Q3,Q3_2020,37,9,4,09
2020/09/10,September,Sep-2020,2020,Thursday,Q3,Q3_2020,37,9,5,10
2020/09/11,September,Sep-2020,2020,Friday,Q3,Q3_2020,37,9,6,11
2020/09/12,September,Sep-2020,2020,Saturday,Q3,Q3_2020,37,9,7,12
2020/09/13,September,Sep-2020,2020,Sunday,Q3,Q3_2020,38,9,1,13
2020/09/14,September,Sep-2020,2020,Monday,Q3,Q3_2020,38,9,2,14
2020/09/15,September,Sep-2020,2020,Tuesday,Q3,Q3_2020,38,9,3,15
2020/09/16,September,Sep-2020,2020,Wednesday,Q3,Q3_2020,38,9,4,16
2020/09/17,September,Sep-2020,2020,Thursday,Q3,Q3_2020,38,9,5,17
2020/09/18,September,Sep-2020,2020,Friday,Q3,Q3_2020,38,9,6,18
2020/09/19,September,Sep-2020,2020,Saturday,Q3,Q3_2020,38,9,7,19
2020/09/20,September,Sep-2020,2020,Sunday,Q3,Q3_2020,39,9,1,20
2020/09/21,September,Sep-2020,2020,Monday,Q3,Q3_2020,39,9,2,21
2020/09/22,September,Sep-2020,2020,Tuesday,Q3,Q3_2020,39,9,3,22
2020/09/23,September,Sep-2020,2020,Wednesday,Q3,Q3_2020,39,9,4,23
2020/09/24,September,Sep-2020,2020,Thursday,Q3,Q3_2020,39,9,5,24
2020/09/25,September,Sep-2020,2020,Friday,Q3,Q3_2020,39,9,6,25
2020/09/26,September,Sep-2020,2020,Saturday,Q3,Q3_2020,39,9,7,26
2020/09/27,September,Sep-2020,2020,Sunday,Q3,Q3_2020,40,9,1,27
2020/09/28,September,Sep-2020,2020,Monday,Q3,Q3_2020,40,9,2,28
2020/09/29,September,Sep-2020,2020,Tuesday,Q3,Q3_2020,40,9,3,29
2020/09/30,September,Sep-2020,2020,Wednesday,Q3,Q3_2020,40,9,4,30
2020/10/01,October,Oct-2020,2020,Thursday,Q4,Q4_2020,40,10,5,01
2020/10/02,October,Oct-2020,2020,Friday,Q4,Q4_2020,40,10,6,02
2020/10/03,October,Oct-2020,2020,Saturday,Q4,Q4_2020,40,10,7,03
2020/10/04,October,Oct-2020,2020,Sunday,Q4,Q4_2020,41,10,1,04
2020/10/05,October,Oct-2020,2020,Monday,Q4,Q4_2020,41,10,2,05
2020/10/06,October,Oct-2020,2020,Tuesday,Q4,Q4_2020,41,10,3,06
2020/10/07,October,Oct-2020,2020,Wednesday,Q4,Q4_2020,41,10,4,07
2020/10/08,October,Oct-2020,2020,Thursday,Q4,Q4_2020,41,10,5,08
2020/10/09,October,Oct-2020,2020,Friday,Q4,Q4_2020,41,10,6,09
2020/10/10,October,Oct-2020,2020,Saturday,Q4,Q4_2020,41,10,7,10
2020/10/11,October,Oct-2020,2020,Sunday,Q4,Q4_2020,42,10,1,11
2020/10/12,October,Oct-2020,2020,Monday,Q4,Q4_2020,42,10,2,12
2020/10/13,October,Oct-2020,2020,Tuesday,Q4,Q4_2020,42,10,3,13
2020/10/14,October,Oct-2020,2020,Wednesday,Q4,Q4_2020,42,10,4,14
2020/10/15,October,Oct-2020,2020,Thursday,Q4,Q4_2020,42,10,5,15
2020/10/16,October,Oct-2020,2020,Friday,Q4,Q4_2020,42,10,6,16
2020/10/17,October,Oct-2020,2020,Saturday,Q4,Q4_2020,42,10,7,17
2020/10/18,October,Oct-2020,2020,Sunday,Q4,Q4_2020,43,10,1,18
2020/10/19,October,Oct-2020,2020,Monday,Q4,Q4_2020,43,10,2,19
2020/10/20,October,Oct-2020,2020,Tuesday,Q4,Q4_2020,43,10,3,20
2020/10/21,October,Oct-2020,2020,Wednesday,Q4,Q4_2020,43,10,4,21
2020/10/22,October,Oct-2020,2020,Thursday,Q4,Q4_2020,43,10,5,22
2020/10/23,October,Oct-2020,2020,Friday,Q4,Q4_2020,43,10,6,23
2020/10/24,October,Oct-2020,2020,Saturday,Q4,Q4_2020,43,10,7,24
2020/10/25,October,Oct-2020,2020,Sunday,Q4,Q4_2020,44,10,1,25
2020/10/26,October,Oct-2020,2020,Monday,Q4,Q4_2020,44,10,2,26
2020/10/27,October,Oct-2020,2020,Tuesday,Q4,Q4_2020,44,10,3,27
2020/10/28,October,Oct-2020,2020,Wednesday,Q4,Q4_2020,44,10,4,28
2020/10/29,October,Oct-2020,2020,Thursday,Q4,Q4_2020,44,10,5,29
2020/10/30,October,Oct-2020,2020,Friday,Q4,Q4_2020,44,10,6,30
2020/10/31,October,Oct-2020,2020,Saturday,Q4,Q4_2020,44,10,7,31
2020/11/01,November,Nov-2020,2020,Sunday,Q4,Q4_2020,45,11,1,01
2020/11/02,November,Nov-2020,2020,Monday,Q4,Q4_2020,45,11,2,02
2020/11/03,November,Nov-2020,2020,Tuesday,Q4,Q4_2020,45,11,3,03
2020/11/04,November,Nov-2020,2020,Wednesday,Q4,Q4_2020,45,11,4,04
2020/11/05,November,Nov-2020,2020,Thursday,Q4,Q4_2020,45,11,5,05
2020/11/06,November,Nov-2020,2020,Friday,Q4,Q4_2020,45,11,6,06
2020/11/07,November,Nov-2020,2020,Saturday,Q4,Q4_2020,45,11,7,07
2020/11/08,November,Nov-2020,2020,Sunday,Q4,Q4_2020,46,11,1,08
2020/11/09,November,Nov-2020,2020,Monday,Q4,Q4_2020,46,11,2,09
2020/11/10,November,Nov-2020,2020,Tuesday,Q4,Q4_2020,46,11,3,10
2020/11/11,November,Nov-2020,2020,Wednesday,Q4,Q4_2020,46,11,4,11
2020/11/12,November,Nov-2020,2020,Thursday,Q4,Q4_2020,46,11,5,12
2020/11/13,November,Nov-2020,2020,Friday,Q4,Q4_2020,46,11,6,13
2020/11/14,November,Nov-2020,2020,Saturday,Q4,Q4_2020,46,11,7,14
2020/11/15,November,Nov-2020,2020,Sunday,Q4,Q4_2020,47,11,1,15
2020/11/16,November,Nov-2020,2020,Monday,Q4,Q4_2020,47,11,2,16
2020/11/17,November,Nov-2020,2020,Tuesday,Q4,Q4_2020,47,11,3,17
2020/11/18,November,Nov-2020,2020,Wednesday,Q4,Q4_2020,47,11,4,18
2020/11/19,November,Nov-2020,2020,Thursday,Q4,Q4_2020,47,11,5,19
2020/11/20,November,Nov-2020,2020,Friday,Q4,Q4_2020,47,11,6,20
2020/11/21,November,Nov-2020,2020,Saturday,Q4,Q4_2020,47,11,7,21
2020/11/22,November,Nov-2020,2020,Sunday,Q4,Q4_2020,48,11,1,22
2020/11/23,November,Nov-2020,2020,Monday,Q4,Q4_2020,48,11,2,23
2020/11/24,November,Nov-2020,2020,Tuesday,Q4,Q4_2020,48,11,3,24
2020/11/25,November,Nov-2020,2020,Wednesday,Q4,Q4_2020,48,11,4,25
2020/11/26,November,Nov-2020,2020,Thursday,Q4,Q4_2020,48,11,5,26
2020/11/27,November,Nov-2020,2020,Friday,Q4,Q4_2020,48,11,6,27
2020/11/28,November,Nov-2020,2020,Saturday,Q4,Q4_2020,48,11,7,28
2020/11/29,November,Nov-2020,2020,Sunday,Q4,Q4_2020,49,11,1,29
2020/11/30,November,Nov-2020,2020,Monday,Q4,Q4_2020,49,11,2,30
2020/12/01,December,Dec-2020,2020,Tuesday,Q4,Q4_2020,49,12,3,01
2020/12/02,December,Dec-2020,2020,Wednesday,Q4,Q4_2020,49,12,4,02
2020/12/03,December,Dec-2020,2020,Thursday,Q4,Q4_2020,49,12,5,03
2020/12/04,December,Dec-2020,2020,Friday,Q4,Q4_2020,49,12,6,04
2020/12/05,December,Dec-2020,2020,Saturday,Q4,Q4_2020,49,12,7,05
2020/12/06,December,Dec-2020,2020,Sunday,Q4,Q4_2020,50,12,1,06
2020/12/07,December,Dec-2020,2020,Monday,Q4,Q4_2020,50,12,2,07
2020/12/08,December,Dec-2020,2020,Tuesday,Q4,Q4_2020,50,12,3,08
2020/12/09,December,Dec-2020,2020,Wednesday,Q4,Q4_2020,50,12,4,09
2020/12/10,December,Dec-2020,2020,Thursday,Q4,Q4_2020,50,12,5,10
2020/12/11,December,Dec-2020,2020,Friday,Q4,Q4_2020,50,12,6,11
2020/12/12,December,Dec-2020,2020,Saturday,Q4,Q4_2020,50,12,7,12
2020/12/13,December,Dec-2020,2020,Sunday,Q4,Q4_2020,51,12,1,13
2020/12/14,December,Dec-2020,2020,Monday,Q4,Q4_2020,51,12,2,14
2020/12/15,December,Dec-2020,2020,Tuesday,Q4,Q4_2020,51,12,3,15
2020/12/16,December,Dec-2020,2020,Wednesday,Q4,Q4_2020,51,12,4,16
2020/12/17,December,Dec-2020,2020,Thursday,Q4,Q4_2020,51,12,5,17
2020/12/18,December,Dec-2020,2020,Friday,Q4,Q4_2020,51,12,6,18
2020/12/19,December,Dec-2020,2020,Saturday,Q4,Q4_2020,51,12,7,19
2020/12/20,December,Dec-2020,2020,Sunday,Q4,Q4_2020,52,12,1,20
2020/12/21,December,Dec-2020,2020,Monday,Q4,Q4_2020,52,12,2,21
2020/12/22,December,Dec-2020,2020,Tuesday,Q4,Q4_2020,52,12,3,22
2020/12/23,December,Dec-2020,2020,Wednesday,Q4,Q4_2020,52,12,4,23
2020/12/24,December,Dec-2020,2020,Thursday,Q4,Q4_2020,52,12,5,24
2020/12/25,December,Dec-2020,2020,Friday,Q4,Q4_2020,52,12,6,25
2020/12/26,December,Dec-2020,2020,Saturday,Q4,Q4_2020,52,12,7,26
2020/12/27,December,Dec-2020,2020,Sunday,Q4,Q4_2020,53,12,1,27
2020/12/28,December,Dec-2020,2020,Monday,Q4,Q4_2020,53,12,2,28
2020/12/29,December,Dec-2020,2020,Tuesday,Q4,Q4_2020,53,12,3,29
2020/12/30,December,Dec-2020,2020,Wednesday,Q4,Q4_2020,53,12,4,30
2020/12/31,December,Dec-2020,2020,Thursday,Q4,Q4_2020,53,12,5,31
2021/01/01,January,Jan-2021,2021,Friday,Q1,Q1_2021,1,1,6,01
2021/01/02,January,Jan-2021,2021,Saturday,Q1,Q1_2021,1,1,7,02
2021/01/03,January,Jan-2021,2021,Sunday,Q1,Q1_2021,2,1,1,03
2021/01/04,January,Jan-2021,2021,Monday,Q1,Q1_2021,2,1,2,04
2021/01/05,January,Jan-2021,2021,Tuesday,Q1,Q1_2021,2,1,3,05
2021/01/06,January,Jan-2021,2021,Wednesday,Q1,Q1_2021,2,1,4,06
2021/01/07,January,Jan-2021,2021,Thursday,Q1,Q1_2021,2,1,5,07
2021/01/08,January,Jan-2021,2021,Friday,Q1,Q1_2021,2,1,6,08
2021/01/09,January,Jan-2021,2021,Saturday,Q1,Q1_2021,2,1,7,09
2021/01/10,January,Jan-2021,2021,Sunday,Q1,Q1_2021,3,1,1,10
2021/01/11,January,Jan-2021,2021,Monday,Q1,Q1_2021,3,1,2,11
2021/01/12,January,Jan-2021,2021,Tuesday,Q1,Q1_2021,3,1,3,12
2021/01/13,January,Jan-2021,2021,Wednesday,Q1,Q1_2021,3,1,4,13
2021/01/14,January,Jan-2021,2021,Thursday,Q1,Q1_2021,3,1,5,14
2021/01/15,January,Jan-2021,2021,Friday,Q1,Q1_2021,3,1,6,15
2021/01/16,January,Jan-2021,2021,Saturday,Q1,Q1_2021,3,1,7,16
2021/01/17,January,Jan-2021,2021,Sunday,Q1,Q1_2021,4,1,1,17
2021/01/18,January,Jan-2021,2021,Monday,Q1,Q1_2021,4,1,2,18
2021/01/19,January,Jan-2021,2021,Tuesday,Q1,Q1_2021,4,1,3,19
2021/01/20,January,Jan-2021,2021,Wednesday,Q1,Q1_2021,4,1,4,20
2021/01/21,January,Jan-2021,2021,Thursday,Q1,Q1_2021,4,1,5,21
2021/01/22,January,Jan-2021,2021,Friday,Q1,Q1_2021,4,1,6,22
2021/01/23,January,Jan-2021,2021,Saturday,Q1,Q1_2021,4,1,7,23
2021/01/24,January,Jan-2021,2021,Sunday,Q1,Q1_2021,5,1,1,24
2021/01/25,January,Jan-2021,2021,Monday,Q1,Q1_2021,5,1,2,25
2021/01/26,January,Jan-2021,2021,Tuesday,Q1,Q1_2021,5,1,3,26
2021/01/27,January,Jan-2021,2021,Wednesday,Q1,Q1_2021,5,1,4,27
2021/01/28,January,Jan-2021,2021,Thursday,Q1,Q1_2021,5,1,5,28
2021/01/29,January,Jan-2021,2021,Friday,Q1,Q1_2021,5,1,6,29
2021/01/30,January,Jan-2021,2021,Saturday,Q1,Q1_2021,5,1,7,30
2021/01/31,January,Jan-2021,2021,Sunday,Q1,Q1_2021,6,1,1,31
2021/02/01,February,Feb-2021,2021,Monday,Q1,Q1_2021,6,2,2,01
2021/02/02,February,Feb-2021,2021,Tuesday,Q1,Q1_2021,6,2,3,02
2021/02/03,February,Feb-2021,2021,Wednesday,Q1,Q1_2021,6,2,4,03
2021/02/04,February,Feb-2021,2021,Thursday,Q1,Q1_2021,6,2,5,04
2021/02/05,February,Feb-2021,2021,Friday,Q1,Q1_2021,6,2,6,05
2021/02/06,February,Feb-2021,2021,Saturday,Q1,Q1_2021,6,2,7,06
2021/02/07,February,Feb-2021,2021,Sunday,Q1,Q1_2021,7,2,1,07
2021/02/08,February,Feb-2021,2021,Monday,Q1,Q1_2021,7,2,2,08
2021/02/09,February,Feb-2021,2021,Tuesday,Q1,Q1_2021,7,2,3,09
2021/02/10,February,Feb-2021,2021,Wednesday,Q1,Q1_2021,7,2,4,10
2021/02/11,February,Feb-2021,2021,Thursday,Q1,Q1_2021,7,2,5,11
2021/02/12,February,Feb-2021,2021,Friday,Q1,Q1_2021,7,2,6,12
2021/02/13,February,Feb-2021,2021,Saturday,Q1,Q1_2021,7,2,7,13
2021/02/14,February,Feb-2021,2021,Sunday,Q1,Q1_2021,8,2,1,14
2021/02/15,February,Feb-2021,2021,Monday,Q1,Q1_2021,8,2,2,15
2021/02/16,February,Feb-2021,2021,Tuesday,Q1,Q1_2021,8,2,3,16
2021/02/17,February,Feb-2021,2021,Wednesday,Q1,Q1_2021,8,2,4,17
2021/02/18,February,Feb-2021,2021,Thursday,Q1,Q1_2021,8,2,5,18
2021/02/19,February,Feb-2021,2021,Friday,Q1,Q1_2021,8,2,6,19
2021/02/20,February,Feb-2021,2021,Saturday,Q1,Q1_2021,8,2,7,20
2021/02/21,February,Feb-2021,2021,Sunday,Q1,Q1_2021,9,2,1,21
2021/02/22,February,Feb-2021,2021,Monday,Q1,Q1_2021,9,2,2,22
2021/02/23,February,Feb-2021,2021,Tuesday,Q1,Q1_2021,9,2,3,23
2021/02/24,February,Feb-2021,2021,Wednesday,Q1,Q1_2021,9,2,4,24
2021/02/25,February,Feb-2021,2021,Thursday,Q1,Q1_2021,9,2,5,25
2021/02/26,February,Feb-2021,2021,Friday,Q1,Q1_2021,9,2,6,26
2021/02/27,February,Feb-2021,2021,Saturday,Q1,Q1_2021,9,2,7,27
2021/02/28,February,Feb-2021,2021,Sunday,Q1,Q1_2021,10,2,1,28
2021/03/01,March,Mar-2021,2021,Monday,Q1,Q1_2021,10,3,2,01
2021/03/02,March,Mar-2021,2021,Tuesday,Q1,Q1_2021,10,3,3,02
2021/03/03,March,Mar-2021,2021,Wednesday,Q1,Q1_2021,10,3,4,03
2021/03/04,March,Mar-2021,2021,Thursday,Q1,Q1_2021,10,3,5,04
2021/03/05,March,Mar-2021,2021,Friday,Q1,Q1_2021,10,3,6,05
2021/03/06,March,Mar-2021,2021,Saturday,Q1,Q1_2021,10,3,7,06
2021/03/07,March,Mar-2021,2021,Sunday,Q1,Q1_2021,11,3,1,07
2021/03/08,March,Mar-2021,2021,Monday,Q1,Q1_2021,11,3,2,08
2021/03/09,March,Mar-2021,2021,Tuesday,Q1,Q1_2021,11,3,3,09
2021/03/10,March,Mar-2021,2021,Wednesday,Q1,Q1_2021,11,3,4,10
2021/03/11,March,Mar-2021,2021,Thursday,Q1,Q1_2021,11,3,5,11
2021/03/12,March,Mar-2021,2021,Friday,Q1,Q1_2021,11,3,6,12
2021/03/13,March,Mar-2021,2021,Saturday,Q1,Q1_2021,11,3,7,13
2021/03/14,March,Mar-2021,2021,Sunday,Q1,Q1_2021,12,3,1,14
2021/03/15,March,Mar-2021,2021,Monday,Q1,Q1_2021,12,3,2,15
2021/03/16,March,Mar-2021,2021,Tuesday,Q1,Q1_2021,12,3,3,16
2021/03/17,March,Mar-2021,2021,Wednesday,Q1,Q1_2021,12,3,4,17
2021/03/18,March,Mar-2021,2021,Thursday,Q1,Q1_2021,12,3,5,18
2021/03/19,March,Mar-2021,2021,Friday,Q1,Q1_2021,12,3,6,19
2021/03/20,March,Mar-2021,2021,Saturday,Q1,Q1_2021,12,3,7,20
2021/03/21,March,Mar-2021,2021,Sunday,Q1,Q1_2021,13,3,1,21
2021/03/22,March,Mar-2021,2021,Monday,Q1,Q1_2021,13,3,2,22
2021/03/23,March,Mar-2021,2021,Tuesday,Q1,Q1_2021,13,3,3,23
2021/03/24,March,Mar-2021,2021,Wednesday,Q1,Q1_2021,13,3,4,24
2021/03/25,March,Mar-2021,2021,Thursday,Q1,Q1_2021,13,3,5,25
2021/03/26,March,Mar-2021,2021,Friday,Q1,Q1_2021,13,3,6,26
2021/03/27,March,Mar-2021,2021,Saturday,Q1,Q1_2021,13,3,7,27
2021/03/28,March,Mar-2021,2021,Sunday,Q1,Q1_2021,14,3,1,28
2021/03/29,March,Mar-2021,2021,Monday,Q1,Q1_2021,14,3,2,29
2021/03/30,March,Mar-2021,2021,Tuesday,Q1,Q1_2021,14,3,3,30
2021/03/31,March,Mar-2021,2021,Wednesday,Q1,Q1_2021,14,3,4,31
2021/04/01,April,Apr-2021,2021,Thursday,Q2,Q2_2021,14,4,5,01
2021/04/02,April,Apr-2021,2021,Friday,Q2,Q2_2021,14,4,6,02
2021/04/03,April,Apr-2021,2021,Saturday,Q2,Q2_2021,14,4,7,03
2021/04/04,April,Apr-2021,2021,Sunday,Q2,Q2_2021,15,4,1,04
2021/04/05,April,Apr-2021,2021,Monday,Q2,Q2_2021,15,4,2,05
2021/04/06,April,Apr-2021,2021,Tuesday,Q2,Q2_2021,15,4,3,06
2021/04/07,April,Apr-2021,2021,Wednesday,Q2,Q2_2021,15,4,4,07
2021/04/08,April,Apr-2021,2021,Thursday,Q2,Q2_2021,15,4,5,08
2021/04/09,April,Apr-2021,2021,Friday,Q2,Q2_2021,15,4,6,09
2021/04/10,April,Apr-2021,2021,Saturday,Q2,Q2_2021,15,4,7,10
2021/04/11,April,Apr-2021,2021,Sunday,Q2,Q2_2021,16,4,1,11
2021/04/12,April,Apr-2021,2021,Monday,Q2,Q2_2021,16,4,2,12
2021/04/13,April,Apr-2021,2021,Tuesday,Q2,Q2_2021,16,4,3,13
2021/04/14,April,Apr-2021,2021,Wednesday,Q2,Q2_2021,16,4,4,14
2021/04/15,April,Apr-2021,2021,Thursday,Q2,Q2_2021,16,4,5,15
2021/04/16,April,Apr-2021,2021,Friday,Q2,Q2_2021,16,4,6,16
2021/04/17,April,Apr-2021,2021,Saturday,Q2,Q2_2021,16,4,7,17
2021/04/18,April,Apr-2021,2021,Sunday,Q2,Q2_2021,17,4,1,18
2021/04/19,April,Apr-2021,2021,Monday,Q2,Q2_2021,17,4,2,19
2021/04/20,April,Apr-2021,2021,Tuesday,Q2,Q2_2021,17,4,3,20
2021/04/21,April,Apr-2021,2021,Wednesday,Q2,Q2_2021,17,4,4,21
2021/04/22,April,Apr-2021,2021,Thursday,Q2,Q2_2021,17,4,5,22
2021/04/23,April,Apr-2021,2021,Friday,Q2,Q2_2021,17,4,6,23
2021/04/24,April,Apr-2021,2021,Saturday,Q2,Q2_2021,17,4,7,24
2021/04/25,April,Apr-2021,2021,Sunday,Q2,Q2_2021,18,4,1,25
2021/04/26,April,Apr-2021,2021,Monday,Q2,Q2_2021,18,4,2,26
2021/04/27,April,Apr-2021,2021,Tuesday,Q2,Q2_2021,18,4,3,27
2021/04/28,April,Apr-2021,2021,Wednesday,Q2,Q2_2021,18,4,4,28
2021/04/29,April,Apr-2021,2021,Thursday,Q2,Q2_2021,18,4,5,29
2021/04/30,April,Apr-2021,2021,Friday,Q2,Q2_2021,18,4,6,30
2021/05/01,May,May-2021,2021,Saturday,Q2,Q2_2021,18,5,7,01
2021/05/02,May,May-2021,2021,Sunday,Q2,Q2_2021,19,5,1,02
2021/05/03,May,May-2021,2021,Monday,Q2,Q2_2021,19,5,2,03
2021/05/04,May,May-2021,2021,Tuesday,Q2,Q2_2021,19,5,3,04
2021/05/05,May,May-2021,2021,Wednesday,Q2,Q2_2021,19,5,4,05
2021/05/06,May,May-2021,2021,Thursday,Q2,Q2_2021,19,5,5,06
2021/05/07,May,May-2021,2021,Friday,Q2,Q2_2021,19,5,6,07
2021/05/08,May,May-2021,2021,Saturday,Q2,Q2_2021,19,5,7,08
2021/05/09,May,May-2021,2021,Sunday,Q2,Q2_2021,20,5,1,09
2021/05/10,May,May-2021,2021,Monday,Q2,Q2_2021,20,5,2,10
2021/05/11,May,May-2021,2021,Tuesday,Q2,Q2_2021,20,5,3,11
2021/05/12,May,May-2021,2021,Wednesday,Q2,Q2_2021,20,5,4,12
2021/05/13,May,May-2021,2021,Thursday,Q2,Q2_2021,20,5,5,13
2021/05/14,May,May-2021,2021,Friday,Q2,Q2_2021,20,5,6,14
2021/05/15,May,May-2021,2021,Saturday,Q2,Q2_2021,20,5,7,15
2021/05/16,May,May-2021,2021,Sunday,Q2,Q2_2021,21,5,1,16
2021/05/17,May,May-2021,2021,Monday,Q2,Q2_2021,21,5,2,17
2021/05/18,May,May-2021,2021,Tuesday,Q2,Q2_2021,21,5,3,18
2021/05/19,May,May-2021,2021,Wednesday,Q2,Q2_2021,21,5,4,19
2021/05/20,May,May-2021,2021,Thursday,Q2,Q2_2021,21,5,5,20
2021/05/21,May,May-2021,2021,Friday,Q2,Q2_2021,21,5,6,21
2021/05/22,May,May-2021,2021,Saturday,Q2,Q2_2021,21,5,7,22
2021/05/23,May,May-2021,2021,Sunday,Q2,Q2_2021,22,5,1,23
2021/05/24,May,May-2021,2021,Monday,Q2,Q2_2021,22,5,2,24
2021/05/25,May,May-2021,2021,Tuesday,Q2,Q2_2021,22,5,3,25
2021/05/26,May,May-2021,2021,Wednesday,Q2,Q2_2021,22,5,4,26
2021/05/27,May,May-2021,2021,Thursday,Q2,Q2_2021,22,5,5,27
2021/05/28,May,May-2021,2021,Friday,Q2,Q2_2021,22,5,6,28
2021/05/29,May,May-2021,2021,Saturday,Q2,Q2_2021,22,5,7,29
2021/05/30,May,May-2021,2021,Sunday,Q2,Q2_2021,23,5,1,30
2021/05/31,May,May-2021,2021,Monday,Q2,Q2_2021,23,5,2,31
2021/06/01,June,Jun-2021,2021,Tuesday,Q2,Q2_2021,23,6,3,01
2021/06/02,June,Jun-2021,2021,Wednesday,Q2,Q2_2021,23,6,4,02
2021/06/03,June,Jun-2021,2021,Thursday,Q2,Q2_2021,23,6,5,03
2021/06/04,June,Jun-2021,2021,Friday,Q2,Q2_2021,23,6,6,04
2021/06/05,June,Jun-2021,2021,Saturday,Q2,Q2_2021,23,6,7,05
2021/06/06,June,Jun-2021,2021,Sunday,Q2,Q2_2021,24,6,1,06
2021/06/07,June,Jun-2021,2021,Monday,Q2,Q2_2021,24,6,2,07
2021/06/08,June,Jun-2021,2021,Tuesday,Q2,Q2_2021,24,6,3,08
2021/06/09,June,Jun-2021,2021,Wednesday,Q2,Q2_2021,24,6,4,09
2021/06/10,June,Jun-2021,2021,Thursday,Q2,Q2_2021,24,6,5,10
2021/06/11,June,Jun-2021,2021,Friday,Q2,Q2_2021,24,6,6,11
2021/06/12,June,Jun-2021,2021,Saturday,Q2,Q2_2021,24,6,7,12
